datetime,grid_id,value
2019-07-17T08:00:00Z,3S31A,10.508333333333333
2019-07-17T08:00:00Z,A2FBI,13.583333333333334
2019-07-17T08:00:00Z,DJN0F,12.845833333333333
2019-07-17T08:00:00Z,E5P9N,13.320833333333333
2019-07-17T08:00:00Z,H96P6,16.554166666666667
2019-07-17T08:00:00Z,PG3MI,15.958333333333334
2019-07-17T08:00:00Z,QJHW4,14.908333333333333
2019-07-17T08:00:00Z,WT52R,10.076190476190476
2019-07-17T08:00:00Z,ZP1FZ,15.6875
2019-07-17T08:00:00Z,ZZ8JF,7.800000000000001
2019-07-17T16:00:00Z,1X116,4.066666666666666
2019-07-17T16:00:00Z,90BZ1,6.5625
2019-07-17T16:00:00Z,9Q6TA,7.5
2019-07-17T16:00:00Z,KW43U,8.5
2019-07-17T16:00:00Z,VR4WG,8.75
2019-07-17T16:00:00Z,XJF9O,7.695652173913044
2019-07-17T16:00:00Z,XNLVD,7.045454545454546
2019-07-17T18:30:00Z,1Z2W7,39.35055555555555
2019-07-17T18:30:00Z,6EIL6,32.67857142857143
2019-07-17T18:30:00Z,7334C,28.365957446808512
2019-07-17T18:30:00Z,78V83,15.347826086956522
2019-07-17T18:30:00Z,8KNI6,20.791044776119403
2019-07-17T18:30:00Z,90S79,32.49382716049383
2019-07-17T18:30:00Z,A7UCQ,30.111353383458646
2019-07-17T18:30:00Z,AZJ0Z,28.97826086956522
2019-07-17T18:30:00Z,C7PGV,20.18421052631579
2019-07-17T18:30:00Z,CPR0W,53.32526315789473
2019-07-17T18:30:00Z,D72OT,49.31944444444444
2019-07-17T18:30:00Z,D7S1G,28.96551724137931
2019-07-17T18:30:00Z,E2AUK,45.90434210526316
2019-07-17T18:30:00Z,GAC6R,54.308
2019-07-17T18:30:00Z,GJLB2,20.76533333333333
2019-07-17T18:30:00Z,GVQXS,28.083333333333332
2019-07-17T18:30:00Z,HANW9,43.28333333333333
2019-07-17T18:30:00Z,HM74A,28.175
2019-07-17T18:30:00Z,IUMEZ,34.96842105263158
2019-07-17T18:30:00Z,KZ9W9,30.137665369649806
2019-07-17T18:30:00Z,NE7BV,27.06896551724138
2019-07-17T18:30:00Z,P8JA5,27.29951690821256
2019-07-17T18:30:00Z,PJNW1,29.73830985915493
2019-07-17T18:30:00Z,PW0JT,18.485869565217392
2019-07-17T18:30:00Z,S77YN,30.583333333333332
2019-07-17T18:30:00Z,SZLMT,44.0
2019-07-17T18:30:00Z,UC74Z,36.27173913043478
2019-07-17T18:30:00Z,VXNN3,31.98936170212766
2019-07-17T18:30:00Z,VYH7U,31.458333333333332
2019-07-17T18:30:00Z,YHOPV,35.25806451612903
2019-07-17T18:30:00Z,ZF3ZW,25.64788732394366
2019-07-18T08:00:00Z,3S31A,10.125
2019-07-18T08:00:00Z,A2FBI,11.826086956521738
2019-07-18T08:00:00Z,DJN0F,11.59047619047619
2019-07-18T08:00:00Z,E5P9N,12.08695652173913
2019-07-18T08:00:00Z,H96P6,13.11304347826087
2019-07-18T08:00:00Z,PG3MI,14.541666666666666
2019-07-18T08:00:00Z,QJHW4,9.47391304347826
2019-07-18T08:00:00Z,WT52R,7.995833333333334
2019-07-18T08:00:00Z,ZP1FZ,14.908695652173913
2019-07-18T08:00:00Z,ZZ8JF,5.209090909090909
2019-07-18T16:00:00Z,1X116,10.428571428571429
2019-07-18T16:00:00Z,90BZ1,13.521739130434783
2019-07-18T16:00:00Z,9Q6TA,15.5
2019-07-18T16:00:00Z,KW43U,13.736842105263158
2019-07-18T16:00:00Z,VR4WG,15.26086956521739
2019-07-18T16:00:00Z,XJF9O,14.478260869565217
2019-07-18T16:00:00Z,XNLVD,15.565217391304348
2019-07-18T18:30:00Z,1Z2W7,66.41372093023256
2019-07-18T18:30:00Z,6EIL6,65.33684210526316
2019-07-18T18:30:00Z,7334C,54.92666666666667
2019-07-18T18:30:00Z,78V83,48.46808510638298
2019-07-18T18:30:00Z,8KNI6,43.93650793650794
2019-07-18T18:30:00Z,90S79,63.66216216216216
2019-07-18T18:30:00Z,A7UCQ,57.00984848484848
2019-07-18T18:30:00Z,AZJ0Z,62.235955056179776
2019-07-18T18:30:00Z,C7PGV,47.88172043010753
2019-07-18T18:30:00Z,CPR0W,78.5563829787234
2019-07-18T18:30:00Z,D72OT,69.05194805194805
2019-07-18T18:30:00Z,D7S1G,70.32
2019-07-18T18:30:00Z,E2AUK,78.85340425531915
2019-07-18T18:30:00Z,GAC6R,69.19882978723403
2019-07-18T18:30:00Z,GJLB2,57.17111111111111
2019-07-18T18:30:00Z,GVQXS,60.138297872340424
2019-07-18T18:30:00Z,HANW9,57.246153846153845
2019-07-18T18:30:00Z,HM74A,61.5
2019-07-18T18:30:00Z,IUMEZ,61.02597402597402
2019-07-18T18:30:00Z,KZ9W9,97.87071428571429
2019-07-18T18:30:00Z,NE7BV,87.98837209302326
2019-07-18T18:30:00Z,P8JA5,52.67045454545455
2019-07-18T18:30:00Z,PJNW1,58.868767123287675
2019-07-18T18:30:00Z,PW0JT,37.44103448275862
2019-07-18T18:30:00Z,S77YN,61.358695652173914
2019-07-18T18:30:00Z,SZLMT,68.70652173913044
2019-07-18T18:30:00Z,UC74Z,61.69444444444444
2019-07-18T18:30:00Z,VXNN3,71.93023255813954
2019-07-18T18:30:00Z,VYH7U,74.57608695652173
2019-07-18T18:30:00Z,YHOPV,65.12087912087912
2019-07-18T18:30:00Z,ZF3ZW,62.89655172413793
2019-07-19T08:00:00Z,3S31A,5.383333333333333
2019-07-19T08:00:00Z,A2FBI,8.875
2019-07-19T08:00:00Z,DJN0F,9.043478260869565
2019-07-19T08:00:00Z,E5P9N,10.545833333333333
2019-07-19T08:00:00Z,H96P6,10.479166666666666
2019-07-19T08:00:00Z,PG3MI,10.75
2019-07-19T08:00:00Z,QJHW4,8.121739130434783
2019-07-19T08:00:00Z,WT52R,7.154166666666666
2019-07-19T08:00:00Z,ZP1FZ,13.495833333333332
2019-07-19T08:00:00Z,ZZ8JF,4.254545454545454
2019-07-19T16:00:00Z,1X116,7.454545454545454
2019-07-19T16:00:00Z,90BZ1,13.791666666666666
2019-07-19T16:00:00Z,9Q6TA,15.956521739130435
2019-07-19T16:00:00Z,KW43U,11.291666666666666
2019-07-19T16:00:00Z,VR4WG,17.208333333333332
2019-07-19T16:00:00Z,XJF9O,15.75
2019-07-19T16:00:00Z,XNLVD,15.608695652173912
2019-07-19T18:30:00Z,1Z2W7,46.09816091954023
2019-07-19T18:30:00Z,6EIL6,49.68888888888889
2019-07-19T18:30:00Z,7334C,43.4054054054054
2019-07-19T18:30:00Z,78V83,24.730337078651687
2019-07-19T18:30:00Z,8KNI6,35.46268656716418
2019-07-19T18:30:00Z,90S79,59.64705882352941
2019-07-19T18:30:00Z,A7UCQ,44.222119205298014
2019-07-19T18:30:00Z,AZJ0Z,46.752808988764045
2019-07-19T18:30:00Z,C7PGV,35.92045454545455
2019-07-19T18:30:00Z,CPR0W,72.82282608695652
2019-07-19T18:30:00Z,D72OT,50.88157894736842
2019-07-19T18:30:00Z,D7S1G,41.74193548387097
2019-07-19T18:30:00Z,E2AUK,58.05269662921348
2019-07-19T18:30:00Z,GAC6R,49.48989247311828
2019-07-19T18:30:00Z,GJLB2,34.70316455696203
2019-07-19T18:30:00Z,GVQXS,42.87777777777778
2019-07-19T18:30:00Z,HANW9,49.55681818181818
2019-07-19T18:30:00Z,HM74A,45.758620689655174
2019-07-19T18:30:00Z,IUMEZ,51.903225806451616
2019-07-19T18:30:00Z,KZ9W9,41.929752066115704
2019-07-19T18:30:00Z,NE7BV,55.674157303370784
2019-07-19T18:30:00Z,P8JA5,38.476470588235294
2019-07-19T18:30:00Z,PJNW1,38.48695652173913
2019-07-19T18:30:00Z,PW0JT,31.810722891566265
2019-07-19T18:30:00Z,S77YN,46.172413793103445
2019-07-19T18:30:00Z,SZLMT,53.67816091954023
2019-07-19T18:30:00Z,UC74Z,36.58490566037736
2019-07-19T18:30:00Z,VXNN3,49.07462686567164
2019-07-19T18:30:00Z,VYH7U,52.455555555555556
2019-07-19T18:30:00Z,YHOPV,47.3448275862069
2019-07-19T18:30:00Z,ZF3ZW,48.1875
2019-07-20T08:00:00Z,3S31A,8.052173913043477
2019-07-20T08:00:00Z,A2FBI,11.08695652173913
2019-07-20T08:00:00Z,DJN0F,9.321739130434782
2019-07-20T08:00:00Z,E5P9N,11.504347826086958
2019-07-20T08:00:00Z,H96P6,11.713043478260868
2019-07-20T08:00:00Z,PG3MI,13.608695652173912
2019-07-20T08:00:00Z,QJHW4,9.704347826086956
2019-07-20T08:00:00Z,WT52R,8.556521739130435
2019-07-20T08:00:00Z,ZP1FZ,13.621739130434783
2019-07-20T08:00:00Z,ZZ8JF,6.377272727272728
2019-07-20T16:00:00Z,1X116,3.9375
2019-07-20T16:00:00Z,90BZ1,11.166666666666666
2019-07-20T16:00:00Z,9Q6TA,11.391304347826088
2019-07-20T16:00:00Z,KW43U,11.347826086956522
2019-07-20T16:00:00Z,VR4WG,14.0
2019-07-20T16:00:00Z,XJF9O,11.125
2019-07-20T16:00:00Z,XNLVD,11.608695652173912
2019-07-20T18:30:00Z,1Z2W7,51.59423913043479
2019-07-20T18:30:00Z,6EIL6,41.26470588235294
2019-07-20T18:30:00Z,7334C,38.990434782608695
2019-07-20T18:30:00Z,78V83,39.775
2019-07-20T18:30:00Z,8KNI6,34.0
2019-07-20T18:30:00Z,90S79,41.28813559322034
2019-07-20T18:30:00Z,A7UCQ,46.88264367816092
2019-07-20T18:30:00Z,AZJ0Z,41.95161290322581
2019-07-20T18:30:00Z,C7PGV,33.0
2019-07-20T18:30:00Z,CPR0W,69.55869565217391
2019-07-20T18:30:00Z,D72OT,45.189655172413794
2019-07-20T18:30:00Z,E2AUK,66.0675
2019-07-20T18:30:00Z,GAC6R,54.409560439560444
2019-07-20T18:30:00Z,GJLB2,72.06404761904761
2019-07-20T18:30:00Z,GVQXS,38.955882352941174
2019-07-20T18:30:00Z,HANW9,40.172413793103445
2019-07-20T18:30:00Z,HM74A,38.714285714285715
2019-07-20T18:30:00Z,IUMEZ,56.05084745762712
2019-07-20T18:30:00Z,KZ9W9,35.111068376068374
2019-07-20T18:30:00Z,NE7BV,55.71875
2019-07-20T18:30:00Z,P8JA5,37.81208053691275
2019-07-20T18:30:00Z,PJNW1,43.51971428571429
2019-07-20T18:30:00Z,PW0JT,35.062289156626505
2019-07-20T18:30:00Z,S77YN,41.50769230769231
2019-07-20T18:30:00Z,SZLMT,51.049180327868854
2019-07-20T18:30:00Z,UC74Z,37.161764705882355
2019-07-20T18:30:00Z,VXNN3,54.10344827586207
2019-07-20T18:30:00Z,VYH7U,52.39705882352941
2019-07-20T18:30:00Z,YHOPV,42.45454545454545
2019-07-20T18:30:00Z,ZF3ZW,43.02777777777778
2019-07-21T08:00:00Z,3S31A,7.558333333333334
2019-07-21T08:00:00Z,A2FBI,10.130434782608695
2019-07-21T08:00:00Z,DJN0F,11.104347826086956
2019-07-21T08:00:00Z,E5P9N,11.325000000000001
2019-07-21T08:00:00Z,H96P6,9.133333333333333
2019-07-21T08:00:00Z,PG3MI,10.791666666666666
2019-07-21T08:00:00Z,QJHW4,7.420833333333333
2019-07-21T08:00:00Z,WT52R,9.8375
2019-07-21T08:00:00Z,ZP1FZ,13.612499999999999
2019-07-21T08:00:00Z,ZZ8JF,8.424999999999999
2019-07-21T16:00:00Z,1X116,6.461538461538462
2019-07-21T16:00:00Z,90BZ1,11.083333333333334
2019-07-21T16:00:00Z,9Q6TA,9.55
2019-07-21T16:00:00Z,KW43U,10.956521739130435
2019-07-21T16:00:00Z,VR4WG,11.541666666666666
2019-07-21T16:00:00Z,XJF9O,8.333333333333334
2019-07-21T16:00:00Z,XNLVD,11.227272727272727
2019-07-21T18:30:00Z,1Z2W7,65.24989473684211
2019-07-21T18:30:00Z,6EIL6,60.31578947368421
2019-07-21T18:30:00Z,7334C,47.34478873239436
2019-07-21T18:30:00Z,78V83,38.78947368421053
2019-07-21T18:30:00Z,8KNI6,41.36842105263158
2019-07-21T18:30:00Z,90S79,70.26829268292683
2019-07-21T18:30:00Z,A7UCQ,47.83658064516129
2019-07-21T18:30:00Z,AZJ0Z,81.0952380952381
2019-07-21T18:30:00Z,C7PGV,48.01111111111111
2019-07-21T18:30:00Z,CPR0W,86.87978723404255
2019-07-21T18:30:00Z,D72OT,61.4
2019-07-21T18:30:00Z,D7S1G,47.85294117647059
2019-07-21T18:30:00Z,E2AUK,52.75287234042553
2019-07-21T18:30:00Z,GAC6R,70.33842105263159
2019-07-21T18:30:00Z,GJLB2,61.16954545454546
2019-07-21T18:30:00Z,GVQXS,67.91578947368421
2019-07-21T18:30:00Z,HANW9,61.5625
2019-07-21T18:30:00Z,HM74A,64.36666666666666
2019-07-21T18:30:00Z,IUMEZ,53.16326530612245
2019-07-21T18:30:00Z,KZ9W9,52.672
2019-07-21T18:30:00Z,NE7BV,59.18604651162791
2019-07-21T18:30:00Z,P8JA5,50.772277227722775
2019-07-21T18:30:00Z,PJNW1,66.2224
2019-07-21T18:30:00Z,PW0JT,39.02305882352941
2019-07-21T18:30:00Z,S77YN,78.34408602150538
2019-07-21T18:30:00Z,SZLMT,78.44565217391305
2019-07-21T18:30:00Z,UC74Z,54.702127659574465
2019-07-21T18:30:00Z,VXNN3,54.03703703703704
2019-07-21T18:30:00Z,VYH7U,66.94736842105263
2019-07-21T18:30:00Z,YHOPV,55.39784946236559
2019-07-21T18:30:00Z,ZF3ZW,50.04081632653061
2019-07-22T08:00:00Z,3S31A,9.141666666666667
2019-07-22T08:00:00Z,A2FBI,12.416666666666666
2019-07-22T08:00:00Z,DJN0F,12.637500000000001
2019-07-22T08:00:00Z,E5P9N,13.983333333333334
2019-07-22T08:00:00Z,H96P6,10.945833333333333
2019-07-22T08:00:00Z,PG3MI,15.833333333333334
2019-07-22T08:00:00Z,QJHW4,7.838888888888889
2019-07-22T08:00:00Z,WT52R,11.133333333333333
2019-07-22T08:00:00Z,ZP1FZ,17.004166666666666
2019-07-22T08:00:00Z,ZZ8JF,6.0
2019-07-22T16:00:00Z,1X116,13.23076923076923
2019-07-22T16:00:00Z,90BZ1,11.333333333333334
2019-07-22T16:00:00Z,9Q6TA,17.1875
2019-07-22T16:00:00Z,KW43U,9.869565217391305
2019-07-22T16:00:00Z,VR4WG,13.708333333333334
2019-07-22T16:00:00Z,XJF9O,13.380952380952381
2019-07-22T16:00:00Z,XNLVD,12.31578947368421
2019-07-22T18:30:00Z,1Z2W7,71.86315789473684
2019-07-22T18:30:00Z,6EIL6,76.58510638297872
2019-07-22T18:30:00Z,7334C,51.94304347826087
2019-07-22T18:30:00Z,78V83,50.69047619047619
2019-07-22T18:30:00Z,8KNI6,47.69047619047619
2019-07-22T18:30:00Z,90S79,90.80459770114942
2019-07-22T18:30:00Z,A7UCQ,64.53492063492064
2019-07-22T18:30:00Z,AZJ0Z,109.91666666666667
2019-07-22T18:30:00Z,C7PGV,53.72043010752688
2019-07-22T18:30:00Z,CPR0W,82.32127659574468
2019-07-22T18:30:00Z,D72OT,80.03947368421052
2019-07-22T18:30:00Z,D7S1G,56.166666666666664
2019-07-22T18:30:00Z,E2AUK,64.23851063829787
2019-07-22T18:30:00Z,GAC6R,154.01642105263159
2019-07-22T18:30:00Z,GJLB2,59.420405405405404
2019-07-22T18:30:00Z,GVQXS,91.62105263157895
2019-07-22T18:30:00Z,HANW9,62.05882352941177
2019-07-22T18:30:00Z,HM74A,77.025
2019-07-22T18:30:00Z,IUMEZ,82.6421052631579
2019-07-22T18:30:00Z,KZ9W9,81.94831683168317
2019-07-22T18:30:00Z,NE7BV,44.97872340425532
2019-07-22T18:30:00Z,P8JA5,63.66183574879227
2019-07-22T18:30:00Z,PJNW1,43.78152173913043
2019-07-22T18:30:00Z,PW0JT,59.272444444444446
2019-07-22T18:30:00Z,S77YN,79.6304347826087
2019-07-22T18:30:00Z,SZLMT,101.34042553191489
2019-07-22T18:30:00Z,UC74Z,63.044444444444444
2019-07-22T18:30:00Z,VXNN3,52.229885057471265
2019-07-22T18:30:00Z,VYH7U,69.87234042553192
2019-07-22T18:30:00Z,YHOPV,75.21978021978022
2019-07-22T18:30:00Z,ZF3ZW,73.72093023255815
2019-07-23T08:00:00Z,3S31A,11.108333333333334
2019-07-23T08:00:00Z,A2FBI,12.5
2019-07-23T08:00:00Z,DJN0F,12.626086956521737
2019-07-23T08:00:00Z,E5P9N,13.845833333333333
2019-07-23T08:00:00Z,H96P6,11.795833333333334
2019-07-23T08:00:00Z,PG3MI,14.958333333333334
2019-07-23T08:00:00Z,QJHW4,8.745833333333334
2019-07-23T08:00:00Z,WT52R,11.583333333333334
2019-07-23T08:00:00Z,ZP1FZ,18.083333333333332
2019-07-23T08:00:00Z,ZZ8JF,7.62
2019-07-23T16:00:00Z,1X116,11.272727272727273
2019-07-23T16:00:00Z,90BZ1,11.052631578947368
2019-07-23T16:00:00Z,9Q6TA,12.217391304347826
2019-07-23T16:00:00Z,KW43U,12.782608695652174
2019-07-23T16:00:00Z,VR4WG,13.5
2019-07-23T16:00:00Z,XJF9O,12.73913043478261
2019-07-23T16:00:00Z,XNLVD,15.818181818181818
2019-07-23T18:30:00Z,1Z2W7,77.40354838709678
2019-07-23T18:30:00Z,6EIL6,68.96808510638297
2019-07-23T18:30:00Z,7334C,45.6010447761194
2019-07-23T18:30:00Z,78V83,48.924731182795696
2019-07-23T18:30:00Z,8KNI6,47.47692307692308
2019-07-23T18:30:00Z,90S79,74.25882352941177
2019-07-23T18:30:00Z,A7UCQ,67.22259615384615
2019-07-23T18:30:00Z,AZJ0Z,65.20879120879121
2019-07-23T18:30:00Z,C7PGV,49.819148936170215
2019-07-23T18:30:00Z,CPR0W,73.80537634408601
2019-07-23T18:30:00Z,D72OT,66.8
2019-07-23T18:30:00Z,D7S1G,61.266666666666666
2019-07-23T18:30:00Z,E2AUK,63.76255319148937
2019-07-23T18:30:00Z,GAC6R,183.15147368421052
2019-07-23T18:30:00Z,GJLB2,51.03320987654322
2019-07-23T18:30:00Z,GVQXS,56.410526315789475
2019-07-23T18:30:00Z,HANW9,70.82089552238806
2019-07-23T18:30:00Z,HM74A,55.72527472527472
2019-07-23T18:30:00Z,IUMEZ,75.12087912087912
2019-07-23T18:30:00Z,KZ9W9,72.5895
2019-07-23T18:30:00Z,NE7BV,53.92045454545455
2019-07-23T18:30:00Z,P8JA5,54.857142857142854
2019-07-23T18:30:00Z,PJNW1,49.13545454545454
2019-07-23T18:30:00Z,PW0JT,48.10225806451613
2019-07-23T18:30:00Z,S77YN,59.215053763440864
2019-07-23T18:30:00Z,SZLMT,69.86666666666666
2019-07-23T18:30:00Z,UC74Z,57.96739130434783
2019-07-23T18:30:00Z,VXNN3,63.255319148936174
2019-07-23T18:30:00Z,VYH7U,61.5632183908046
2019-07-23T18:30:00Z,YHOPV,69.21505376344086
2019-07-23T18:30:00Z,ZF3ZW,52.93333333333333
2019-07-24T08:00:00Z,3S31A,11.458333333333334
2019-07-24T08:00:00Z,A2FBI,11.125
2019-07-24T08:00:00Z,DJN0F,8.362499999999999
2019-07-24T08:00:00Z,E5P9N,13.4125
2019-07-24T08:00:00Z,H96P6,12.674999999999999
2019-07-24T08:00:00Z,PG3MI,14.75
2019-07-24T08:00:00Z,QJHW4,6.282608695652174
2019-07-24T08:00:00Z,WT52R,12.887500000000001
2019-07-24T08:00:00Z,ZP1FZ,14.629166666666668
2019-07-24T08:00:00Z,ZZ8JF,6.395652173913043
2019-07-24T16:00:00Z,1X116,13.208333333333334
2019-07-24T16:00:00Z,90BZ1,15.347826086956522
2019-07-24T16:00:00Z,9Q6TA,15.0
2019-07-24T16:00:00Z,KW43U,18.333333333333332
2019-07-24T16:00:00Z,VR4WG,15.8
2019-07-24T16:00:00Z,XJF9O,12.083333333333334
2019-07-24T16:00:00Z,XNLVD,13.80952380952381
2019-07-24T18:30:00Z,1Z2W7,26.24888888888889
2019-07-24T18:30:00Z,6EIL6,20.765432098765434
2019-07-24T18:30:00Z,7334C,14.404
2019-07-24T18:30:00Z,78V83,7.421052631578948
2019-07-24T18:30:00Z,8KNI6,15.092592592592593
2019-07-24T18:30:00Z,90S79,31.08450704225352
2019-07-24T18:30:00Z,A7UCQ,21.890285714285714
2019-07-24T18:30:00Z,AZJ0Z,35.54054054054054
2019-07-24T18:30:00Z,C7PGV,15.73076923076923
2019-07-24T18:30:00Z,CPR0W,55.81951219512195
2019-07-24T18:30:00Z,D72OT,24.962264150943398
2019-07-24T18:30:00Z,D7S1G,25.8
2019-07-24T18:30:00Z,E2AUK,42.7458024691358
2019-07-24T18:30:00Z,GAC6R,25.118271604938272
2019-07-24T18:30:00Z,GJLB2,18.864264705882352
2019-07-24T18:30:00Z,GVQXS,19.85542168674699
2019-07-24T18:30:00Z,HANW9,37.48979591836735
2019-07-24T18:30:00Z,HM74A,15.518987341772151
2019-07-24T18:30:00Z,IUMEZ,27.216867469879517
2019-07-24T18:30:00Z,KZ9W9,28.276645161290322
2019-07-24T18:30:00Z,NE7BV,13.2
2019-07-24T18:30:00Z,P8JA5,17.49404761904762
2019-07-24T18:30:00Z,PJNW1,23.398750000000003
2019-07-24T18:30:00Z,PW0JT,11.436493506493507
2019-07-24T18:30:00Z,S77YN,16.91358024691358
2019-07-24T18:30:00Z,SZLMT,32.17567567567568
2019-07-24T18:30:00Z,UC74Z,22.923076923076923
2019-07-24T18:30:00Z,VXNN3,17.603448275862068
2019-07-24T18:30:00Z,VYH7U,21.75
2019-07-24T18:30:00Z,YHOPV,24.875
2019-07-24T18:30:00Z,ZF3ZW,15.76388888888889
2019-07-25T08:00:00Z,3S31A,14.4625
2019-07-25T08:00:00Z,A2FBI,10.73913043478261
2019-07-25T08:00:00Z,DJN0F,11.31304347826087
2019-07-25T08:00:00Z,E5P9N,11.233333333333334
2019-07-25T08:00:00Z,H96P6,13.314285714285715
2019-07-25T08:00:00Z,PG3MI,17.416666666666668
2019-07-25T08:00:00Z,QJHW4,9.4
2019-07-25T08:00:00Z,WT52R,10.9125
2019-07-25T08:00:00Z,ZP1FZ,15.270833333333334
2019-07-25T08:00:00Z,ZZ8JF,5.3826086956521735
2019-07-25T16:00:00Z,1X116,12.91304347826087
2019-07-25T16:00:00Z,90BZ1,14.708333333333334
2019-07-25T16:00:00Z,9Q6TA,14.636363636363637
2019-07-25T16:00:00Z,KW43U,15.041666666666666
2019-07-25T16:00:00Z,VR4WG,18.416666666666668
2019-07-25T16:00:00Z,XJF9O,12.545454545454545
2019-07-25T16:00:00Z,XNLVD,17.166666666666668
2019-07-25T18:30:00Z,1Z2W7,26.84294736842105
2019-07-25T18:30:00Z,6EIL6,31.870967741935484
2019-07-25T18:30:00Z,7334C,24.642702702702703
2019-07-25T18:30:00Z,78V83,22.846153846153847
2019-07-25T18:30:00Z,8KNI6,20.814814814814813
2019-07-25T18:30:00Z,90S79,40.25316455696203
2019-07-25T18:30:00Z,A7UCQ,28.519860139860143
2019-07-25T18:30:00Z,AZJ0Z,37.361702127659576
2019-07-25T18:30:00Z,C7PGV,23.50537634408602
2019-07-25T18:30:00Z,CPR0W,46.88064516129032
2019-07-25T18:30:00Z,D72OT,30.661016949152543
2019-07-25T18:30:00Z,D7S1G,30.213483146067414
2019-07-25T18:30:00Z,E2AUK,42.41274725274725
2019-07-25T18:30:00Z,GAC6R,102.23345238095239
2019-07-25T18:30:00Z,GJLB2,24.07888888888889
2019-07-25T18:30:00Z,GVQXS,24.5
2019-07-25T18:30:00Z,HANW9,31.293333333333333
2019-07-25T18:30:00Z,HM74A,30.129411764705882
2019-07-25T18:30:00Z,IUMEZ,41.1551724137931
2019-07-25T18:30:00Z,KZ9W9,27.352672064777327
2019-07-25T18:30:00Z,NE7BV,32.72826086956522
2019-07-25T18:30:00Z,P8JA5,26.004761904761907
2019-07-25T18:30:00Z,PJNW1,29.23813559322034
2019-07-25T18:30:00Z,PW0JT,17.853953488372095
2019-07-25T18:30:00Z,S77YN,33.743589743589745
2019-07-25T18:30:00Z,SZLMT,37.010989010989015
2019-07-25T18:30:00Z,UC74Z,25.31764705882353
2019-07-25T18:30:00Z,VXNN3,34.17391304347826
2019-07-25T18:30:00Z,VYH7U,39.924731182795696
2019-07-25T18:30:00Z,YHOPV,25.42528735632184
2019-07-25T18:30:00Z,ZF3ZW,29.304347826086957
2019-07-26T08:00:00Z,3S31A,15.633333333333333
2019-07-26T08:00:00Z,A2FBI,12.958333333333334
2019-07-26T08:00:00Z,DJN0F,11.283333333333333
2019-07-26T08:00:00Z,E5P9N,14.070833333333333
2019-07-26T08:00:00Z,H96P6,15.475000000000001
2019-07-26T08:00:00Z,PG3MI,18.333333333333332
2019-07-26T08:00:00Z,QJHW4,10.920833333333334
2019-07-26T08:00:00Z,WT52R,16.025
2019-07-26T08:00:00Z,ZP1FZ,18.283333333333335
2019-07-26T08:00:00Z,ZZ8JF,7.904166666666666
2019-07-26T16:00:00Z,1X116,11.458333333333334
2019-07-26T16:00:00Z,90BZ1,12.708333333333334
2019-07-26T16:00:00Z,9Q6TA,15.916666666666666
2019-07-26T16:00:00Z,KW43U,14.791666666666666
2019-07-26T16:00:00Z,VR4WG,15.5
2019-07-26T16:00:00Z,XJF9O,13.708333333333334
2019-07-26T16:00:00Z,XNLVD,16.208333333333332
2019-07-26T18:30:00Z,1Z2W7,22.469534883720932
2019-07-26T18:30:00Z,6EIL6,25.602150537634408
2019-07-26T18:30:00Z,7334C,25.0085
2019-07-26T18:30:00Z,78V83,16.513157894736842
2019-07-26T18:30:00Z,8KNI6,15.084507042253522
2019-07-26T18:30:00Z,90S79,33.226190476190474
2019-07-26T18:30:00Z,A7UCQ,22.76725
2019-07-26T18:30:00Z,AZJ0Z,38.135416666666664
2019-07-26T18:30:00Z,C7PGV,18.0625
2019-07-26T18:30:00Z,CPR0W,39.86129032258064
2019-07-26T18:30:00Z,D72OT,25.921875
2019-07-26T18:30:00Z,D7S1G,25.9468085106383
2019-07-26T18:30:00Z,E2AUK,43.29851063829787
2019-07-26T18:30:00Z,GAC6R,34.94537634408602
2019-07-26T18:30:00Z,GJLB2,16.909142857142857
2019-07-26T18:30:00Z,GVQXS,25.88421052631579
2019-07-26T18:30:00Z,HANW9,26.841463414634145
2019-07-26T18:30:00Z,HM74A,27.25
2019-07-26T18:30:00Z,KZ9W9,31.393913043478264
2019-07-26T18:30:00Z,NE7BV,20.083333333333332
2019-07-26T18:30:00Z,P8JA5,19.866336633663366
2019-07-26T18:30:00Z,PJNW1,30.406333333333336
2019-07-26T18:30:00Z,PW0JT,20.257608695652173
2019-07-26T18:30:00Z,S77YN,29.492957746478872
2019-07-26T18:30:00Z,SZLMT,43.97849462365591
2019-07-26T18:30:00Z,UC74Z,21.352272727272727
2019-07-26T18:30:00Z,VXNN3,25.301075268817204
2019-07-26T18:30:00Z,VYH7U,30.135416666666668
2019-07-26T18:30:00Z,YHOPV,23.728395061728396
2019-07-26T18:30:00Z,ZF3ZW,26.463768115942027
2019-07-27T08:00:00Z,3S31A,12.695833333333333
2019-07-27T08:00:00Z,A2FBI,14.625
2019-07-27T08:00:00Z,DJN0F,15.237499999999999
2019-07-27T08:00:00Z,E5P9N,16.558333333333334
2019-07-27T08:00:00Z,H96P6,16.058333333333334
2019-07-27T08:00:00Z,PG3MI,16.166666666666668
2019-07-27T08:00:00Z,QJHW4,7.670833333333333
2019-07-27T08:00:00Z,WT52R,13.583333333333334
2019-07-27T08:00:00Z,ZP1FZ,17.454166666666666
2019-07-27T08:00:00Z,ZZ8JF,7.566666666666666
2019-07-27T16:00:00Z,1X116,10.130434782608695
2019-07-27T16:00:00Z,90BZ1,11.416666666666666
2019-07-27T16:00:00Z,9Q6TA,11.583333333333334
