datetime,grid_id,value,date,Column_WV,Optical_Depth_055_avg,Optical_Depth_055_min,Optical_Depth_055_max,Optical_Depth_055_var,Optical_Depth_055_std,Optical_Depth_055_p95
2018-05-27T08:00:00Z,ZP1FZ,10.06315789473684,2018-05-27,1.648086956521739,0.225,0.225,0.225,,,0.225
2018-05-27T08:00:00Z,ZZ8JF,10.394736842105264,2018-05-27,1.664304347826087,0.1446842105263157,0.122,0.176,0.0002116725146198,0.0145489695380766,0.1750999999999999
2018-05-28T08:00:00Z,3S31A,11.005263157894737,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,A2FBI,16.473684210526315,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,DJN0F,23.34736842105263,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,E5P9N,17.852631578947367,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,FRITQ,14.623076923076924,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,H96P6,22.457894736842103,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,PG3MI,21.473684210526315,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,QJHW4,17.310526315789474,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,WT52R,19.957894736842103,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,X5DKW,14.38421052631579,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,ZP1FZ,18.07894736842105,2018-05-28,,,,,,,
2018-05-28T08:00:00Z,ZZ8JF,13.484210526315788,2018-05-28,,,,,,,
2018-05-29T08:00:00Z,3S31A,7.565,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,A2FBI,19.85,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,DJN0F,23.515,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,E5P9N,20.95,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,FRITQ,8.95,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,H96P6,29.025,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,PG3MI,20.85,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,QJHW4,22.685,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,WT52R,19.77,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,X5DKW,16.205000000000002,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,ZP1FZ,16.025,2018-05-29,,,,,,,
2018-05-29T08:00:00Z,ZZ8JF,15.445,2018-05-29,,,,,,,
2018-05-30T08:00:00Z,3S31A,3.1294117647058823,2018-05-30,1.511,,,,,,
2018-05-30T08:00:00Z,A2FBI,11.444444444444445,2018-05-30,1.460782608695652,,,,,,
2018-05-30T08:00:00Z,DJN0F,14.427777777777775,2018-05-30,1.4266875,,,,,,
2018-05-30T08:00:00Z,E5P9N,12.755555555555556,2018-05-30,1.4965217391304348,,,,,,
2018-05-30T08:00:00Z,FRITQ,4.953333333333333,2018-05-30,1.591217391304348,,,,,,
2018-05-30T08:00:00Z,H96P6,14.405555555555557,2018-05-30,1.476764705882353,,,,,,
2018-05-30T08:00:00Z,PG3MI,9.27777777777778,2018-05-30,1.4594545454545456,,,,,,
2018-05-30T08:00:00Z,QJHW4,12.02777777777778,2018-05-30,1.4567058823529413,,,,,,
2018-05-30T08:00:00Z,WT52R,17.555555555555557,2018-05-30,1.5507391304347824,0.2329999999999999,0.226,0.245,0.0001089999999999,0.0104403065089105,0.2433
2018-05-30T08:00:00Z,X5DKW,11.926666666666668,2018-05-30,1.4229411764705882,,,,,,
2018-05-30T08:00:00Z,ZP1FZ,7.906666666666666,2018-05-30,1.6807826086956523,,,,,,
2018-05-30T08:00:00Z,ZZ8JF,9.105555555555556,2018-05-30,1.9471304347826088,0.4123333333333334,0.397,0.436,0.0004323333333333,0.0207926268983342,0.4328
2018-05-31T08:00:00Z,3S31A,3.9625,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,A2FBI,6.4,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,DJN0F,11.366666666666667,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,E5P9N,8.6375,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,FRITQ,10.76923076923077,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,H96P6,15.926666666666668,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,PG3MI,11.0625,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,QJHW4,10.1625,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,WT52R,15.71875,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,X5DKW,8.06875,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,ZP1FZ,5.825,2018-05-31,,,,,,,
2018-05-31T08:00:00Z,ZZ8JF,7.79375,2018-05-31,,,,,,,
2018-06-01T08:00:00Z,3S31A,8.547368421052632,2018-06-01,1.8597894736842104,0.125578947368421,0.103,0.171,0.000428812865497,0.0207077972149882,0.1638
2018-06-01T08:00:00Z,A2FBI,13.058823529411764,2018-06-01,1.5627391304347829,0.1236086956521739,0.092,0.164,0.0005449762845849,0.0233447271259481,0.1619
2018-06-01T08:00:00Z,DJN0F,16.394736842105264,2018-06-01,1.4825625,0.0804999999999999,0.05,0.103,0.0001824,0.0135055544129073,0.097
2018-06-01T08:00:00Z,E5P9N,17.063157894736843,2018-06-01,1.5474782608695647,0.1381304347826087,0.109,0.185,0.0004483003952569,0.021173105470311,0.1747999999999999
2018-06-01T08:00:00Z,FRITQ,12.957894736842103,2018-06-01,1.771,0.1155217391304348,0.088,0.145,0.0002428972332015,0.0155851606729472,0.1377
2018-06-01T08:00:00Z,H96P6,18.557894736842105,2018-06-01,1.5564705882352945,0.0955882352941176,0.067,0.121,0.0002997573529411,0.0173135020415043,0.1202
2018-06-01T08:00:00Z,PG3MI,15.63157894736842,2018-06-01,1.6612272727272726,0.0828181818181818,0.046,0.117,0.0005603463203463,0.0236716353542867,0.10995
2018-06-01T08:00:00Z,QJHW4,11.531578947368422,2018-06-01,1.151470588235294,0.0688749999999999,0.054,0.082,6.545e-05,0.0080901174280723,0.08125
2018-06-01T08:00:00Z,WT52R,16.45263157894737,2018-06-01,0.9272173913043475,0.103304347826087,0.046,0.153,0.0007495849802371,0.0273785496372096,0.1461999999999999
2018-06-01T08:00:00Z,X5DKW,15.97,2018-06-01,1.5223529411764705,0.1067058823529411,0.052,0.145,0.0005502205882352,0.0234567812846369,0.1386
2018-06-01T08:00:00Z,ZP1FZ,9.877777777777778,2018-06-01,1.4352608695652176,0.0709375,0.038,0.102,0.0003545958333333,0.0188307151572459,0.09975
2018-06-01T08:00:00Z,ZZ8JF,11.194736842105264,2018-06-01,1.5153913043478269,0.1221666666666666,0.09,0.162,0.0002929705882352,0.0171163836202421,0.1492499999999999
2018-06-02T08:00:00Z,3S31A,11.27,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,A2FBI,16.333333333333332,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,DJN0F,20.444444444444443,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,E5P9N,19.573684210526316,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,FRITQ,16.59,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,H96P6,21.02777777777778,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,PG3MI,16.85,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,QJHW4,16.1,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,WT52R,19.105,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,X5DKW,20.495,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,ZP1FZ,10.785,2018-06-02,,,,,,,
2018-06-02T08:00:00Z,ZZ8JF,13.785,2018-06-02,,,,,,,
2018-06-03T08:00:00Z,3S31A,12.15263157894737,2018-06-03,1.842684210526316,0.0948947368421052,0.079,0.114,0.0001063216374269,0.0103112384041346,0.1122
2018-06-03T08:00:00Z,A2FBI,19.05263157894737,2018-06-03,1.5356956521739134,0.1023913043478261,0.072,0.125,0.0001454308300395,0.0120594705538645,0.1187999999999999
2018-06-03T08:00:00Z,DJN0F,21.836842105263155,2018-06-03,1.4624375,0.0715,0.035,0.105,0.0003728,0.0193080294178354,0.1005
2018-06-03T08:00:00Z,E5P9N,22.27894736842105,2018-06-03,1.5531304347826085,0.1009565217391304,0.08,0.118,0.0001394071146245,0.0118070790047541,0.1177999999999999
2018-06-03T08:00:00Z,FRITQ,13.95625,2018-06-03,1.9441304347826085,0.1034782608695652,0.069,0.136,0.0002767154150197,0.0166347652529202,0.1301
2018-06-03T08:00:00Z,H96P6,24.621052631578948,2018-06-03,1.532764705882353,0.0747058823529411,0.053,0.12,0.0003274705882352,0.0180961484364848,0.0999999999999999
2018-06-03T08:00:00Z,PG3MI,19.73684210526316,2018-06-03,1.7140454545454546,0.0745454545454545,0.049,0.11,0.0001780692640692,0.0133442595923964,0.0946999999999999
2018-06-03T08:00:00Z,QJHW4,16.24736842105263,2018-06-03,1.1855882352941176,0.0434117647058823,0.028,0.059,6.163235294117646e-05,0.007850627550787,0.0533999999999999
2018-06-03T08:00:00Z,WT52R,18.589473684210525,2018-06-03,1.0284782608695655,0.0934782608695652,0.069,0.122,0.0002359881422924,0.0153619055553824,0.1193999999999999
2018-06-03T08:00:00Z,X5DKW,16.81578947368421,2018-06-03,1.5607058823529414,0.112235294117647,0.097,0.133,0.0001034411764705,0.0101706035450502,0.125
2018-06-03T08:00:00Z,ZP1FZ,15.13157894736842,2018-06-03,1.4671739130434784,0.0675,0.023,0.123,0.000847,0.0291032644217104,0.11825
2018-06-03T08:00:00Z,ZZ8JF,17.210526315789473,2018-06-03,1.3854347826086957,0.0915555555555555,0.063,0.119,0.0002084967320261,0.0144394159170703,0.1096499999999999
2018-06-04T08:00:00Z,3S31A,10.911111111111111,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,A2FBI,17.38888888888889,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,DJN0F,22.438888888888886,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,E5P9N,21.711111111111112,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,FRITQ,12.326666666666666,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,H96P6,26.272222222222226,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,PG3MI,23.88888888888889,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,QJHW4,22.36111111111111,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,WT52R,17.772222222222222,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,X5DKW,18.605555555555554,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,ZP1FZ,12.783333333333331,2018-06-04,,,,,,,
2018-06-04T08:00:00Z,ZZ8JF,15.444444444444445,2018-06-04,,,,,,,
2018-06-05T08:00:00Z,3S31A,8.82,2018-06-05,,,,,,,
2018-06-05T08:00:00Z,A2FBI,21.15,2018-06-05,1.9076956521739128,0.2513043478260869,0.206,0.277,0.0003614940711462,0.0190129974266617,0.2738
2018-06-05T08:00:00Z,DJN0F,24.57,2018-06-05,,,,,,,
2018-06-05T08:00:00Z,E5P9N,22.68,2018-06-05,1.9518695652173916,0.2629999999999999,0.219,0.307,0.000722909090909,0.0268869687936199,0.3046
2018-06-05T08:00:00Z,FRITQ,7.491666666666667,2018-06-05,,,,,,,
2018-06-05T08:00:00Z,H96P6,26.860000000000003,2018-06-05,,,,,,,
2018-06-05T08:00:00Z,PG3MI,18.75,2018-06-05,,,,,,,
2018-06-05T08:00:00Z,QJHW4,23.905,2018-06-05,,,,,,,
2018-06-05T08:00:00Z,WT52R,18.61,2018-06-05,0.9134782608695652,0.1475,0.124,0.193,0.0007651,0.0276604410666207,0.1855
2018-06-05T08:00:00Z,X5DKW,17.115000000000002,2018-06-05,1.9212857142857145,0.2786666666666667,0.203,0.361,0.0037918666666666,0.0615781346475083,0.35125
2018-06-05T08:00:00Z,ZP1FZ,18.535,2018-06-05,,,,,,,
2018-06-05T08:00:00Z,ZZ8JF,15.95,2018-06-05,1.5415217391304343,0.1799473684210526,0.133,0.221,0.0005108304093567,0.0226015576754507,0.2119999999999999
2018-06-06T08:00:00Z,3S31A,10.133333333333336,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,A2FBI,20.68421052631579,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,DJN0F,21.4,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,E5P9N,21.252380952380957,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,FRITQ,14.54,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,H96P6,23.34285714285714,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,PG3MI,17.857142857142858,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,QJHW4,19.66190476190476,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,WT52R,18.07619047619048,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,X5DKW,19.071428571428573,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,ZP1FZ,15.22857142857143,2018-06-06,,,,,,,
2018-06-06T08:00:00Z,ZZ8JF,13.52857142857143,2018-06-06,,,,,,,
2018-06-07T08:00:00Z,3S31A,9.605,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,A2FBI,17.833333333333332,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,DJN0F,21.670588235294115,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,E5P9N,20.255000000000003,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,FRITQ,12.066666666666666,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,H96P6,23.711111111111112,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,PG3MI,15.77777777777778,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,QJHW4,18.61875,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,WT52R,15.03,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,X5DKW,17.5,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,ZP1FZ,15.011111111111113,2018-06-07,,,,,,,
2018-06-07T08:00:00Z,ZZ8JF,12.02,2018-06-07,,,,,,,
2018-06-08T08:00:00Z,3S31A,12.139130434782608,2018-06-08,1.6957894736842103,0.111,0.089,0.151,0.0002445555555555,0.0156382721409865,0.1320999999999999
2018-06-08T08:00:00Z,A2FBI,20.347826086956523,2018-06-08,1.3739565217391303,0.1464782608695652,0.12,0.178,0.0002378063241106,0.0154209702713763,0.166
2018-06-08T08:00:00Z,DJN0F,21.31304347826087,2018-06-08,1.3043125,0.0809375,0.028,0.131,0.0010479291666666,0.0323717340695037,0.122
2018-06-08T08:00:00Z,E5P9N,22.313043478260877,2018-06-08,1.3760434782608697,0.1356190476190476,0.046,0.186,0.0011823476190476,0.0343852820120414,0.181
2018-06-08T08:00:00Z,FRITQ,16.119999999999997,2018-06-08,1.8212608695652173,0.0937826086956521,0.068,0.121,0.0001890869565217,0.0137508892993049,0.1137
2018-06-08T08:00:00Z,H96P6,21.417391304347827,2018-06-08,1.7618235294117646,0.1131764705882353,0.068,0.148,0.0006626544117647,0.0257420747369885,0.1472
2018-06-08T08:00:00Z,PG3MI,19.695652173913043,2018-06-08,1.4761363636363638,0.0887727272727272,0.051,0.132,0.0003096125541125,0.0175958106977926,0.107
2018-06-08T08:00:00Z,QJHW4,16.09565217391304,2018-06-08,1.3674117647058823,0.1072941176470588,0.072,0.135,0.0003492205882352,0.0186874446684209,0.1334
2018-06-08T08:00:00Z,WT52R,15.034782608695652,2018-06-08,0.7855652173913042,0.1265217391304348,0.026,0.176,0.0012415335968379,0.0352354026064403,0.1662
2018-06-08T08:00:00Z,X5DKW,33.15555555555555,2018-06-08,1.345470588235294,0.15,0.066,0.208,0.0020629333333333,0.0454195259038811,0.2035
2018-06-08T08:00:00Z,ZP1FZ,16.89,2018-06-08,1.2430434782608697,0.0591304347826087,0.021,0.098,0.0004820276679841,0.021955128512131,0.0929
2018-06-08T08:00:00Z,ZZ8JF,14.2,2018-06-08,1.275,0.1236111111111111,0.094,0.146,0.0002407222222222,0.0155152254969827,0.1409
2018-06-09T08:00:00Z,3S31A,11.78181818181818,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,A2FBI,17.761904761904763,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,DJN0F,18.47142857142857,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,E5P9N,19.60909090909091,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,H96P6,23.145454545454545,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,PG3MI,18.956521739130437,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,QJHW4,13.65,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,WT52R,15.691304347826089,2018-06-09,,,,,,,
2018-06-09T08:00:00Z,ZZ8JF,14.26086956521739,2018-06-09,,,,,,,
2018-06-10T08:00:00Z,3S31A,12.772727272727272,2018-06-10,2.1460526315789474,0.0982105263157894,0.081,0.118,0.0001011754385964,0.0100586002304739,0.1125999999999999
2018-06-10T08:00:00Z,A2FBI,16.954545454545453,2018-06-10,2.154782608695652,0.1380434782608695,0.105,0.169,0.0002912252964426,0.0170653243872681,0.1643
2018-06-10T08:00:00Z,DJN0F,19.827272727272728,2018-06-10,2.2138125000000004,0.1093125,0.089,0.129,0.0001678291666666,0.0129548896817636,0.12825
2018-06-10T08:00:00Z,E5P9N,17.586363636363636,2018-06-10,2.159739130434783,0.1308695652173913,0.11,0.151,0.0001637549407114,0.0127966769401849,0.1488
2018-06-10T08:00:00Z,H96P6,18.981818181818184,2018-06-10,1.298941176470588,0.0507058823529411,0.032,0.094,0.0003163455882352,0.0177861066069922,0.0819999999999999
2018-06-10T08:00:00Z,PG3MI,17.318181818181817,2018-06-10,1.7908181818181816,0.0796363636363636,0.055,0.106,0.0002406233766233,0.0155120397312338,0.1038999999999999
2018-06-10T08:00:00Z,QJHW4,6.847619047619048,2018-06-10,0.9888235294117648,0.0435882352941176,0.017,0.063,0.0002107573529411,0.0145174843874955,0.0597999999999999
2018-06-10T08:00:00Z,WT52R,12.677272727272726,2018-06-10,1.4586086956521738,0.1131304347826087,0.058,0.183,0.0012498458498023,0.035353158979112,0.1676
2018-06-10T08:00:00Z,ZZ8JF,16.36818181818182,2018-06-10,1.8218260869565217,0.1057894736842105,0.075,0.132,0.0002416198830409,0.0155441269629701,0.1293
2018-06-11T08:00:00Z,3S31A,13.1,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,A2FBI,19.473684210526315,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,DJN0F,21.357894736842105,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,E5P9N,20.67619047619048,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,H96P6,19.86842105263158,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,PG3MI,19.33333333333333,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,QJHW4,12.642105263157896,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,WT52R,17.376190476190477,2018-06-11,,,,,,,
2018-06-11T08:00:00Z,ZZ8JF,20.34285714285714,2018-06-11,,,,,,,
2018-06-12T08:00:00Z,3S31A,12.172222222222222,2018-06-12,1.9956315789473684,0.058,0.041,0.076,0.0001324444444444,0.011508451001088,0.0732999999999999
2018-06-12T08:00:00Z,A2FBI,19.166666666666668,2018-06-12,1.816521739130435,0.087695652173913,0.053,0.119,0.0003962213438735,0.0199053094392807,0.1139
2018-06-12T08:00:00Z,DJN0F,22.694444444444443,2018-06-12,1.741625,0.069,0.054,0.084,6.666666666666667e-05,0.0081649658092772,0.0825
2018-06-12T08:00:00Z,E5P9N,20.666666666666668,2018-06-12,1.843782608695652,0.0922173913043478,0.037,0.127,0.0003913596837944,0.0197828128382812,0.1235999999999999
2018-06-12T08:00:00Z,H96P6,22.927777777777777,2018-06-12,1.7281764705882354,0.0489411764705882,0.024,0.08,0.0002558088235294,0.0159940246195074,0.0744
2018-06-12T08:00:00Z,PG3MI,20.27777777777778,2018-06-12,1.954227272727273,0.0668636363636363,0.037,0.101,0.0002892662337662,0.0170078286023299,0.08885
2018-06-12T08:00:00Z,QJHW4,18.244444444444444,2018-06-12,1.5303529411764705,0.033235294117647,0.02,0.049,8.256617647058823e-05,0.0090865932268693,0.0465999999999999
2018-06-12T08:00:00Z,WT52R,16.494444444444444,2018-06-12,1.392,0.0840869565217391,0.049,0.124,0.0003699920948616,0.0192351785762872,0.1159999999999999
2018-06-12T08:00:00Z,ZZ8JF,21.75555555555556,2018-06-12,1.3760454545454543,0.0546875,0.024,0.081,0.0002360958333333,0.0153654102884802,0.0735
2018-06-13T08:00:00Z,3S31A,12.475,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,A2FBI,23.0,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,DJN0F,23.24,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,E5P9N,24.01875,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,H96P6,23.8375,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,PG3MI,22.4375,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,QJHW4,12.31875,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,WT52R,15.86923076923077,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,ZP1FZ,14.22,2018-06-13,,,,,,,
2018-06-13T08:00:00Z,ZZ8JF,17.0875,2018-06-13,,,,,,,
2018-06-14T08:00:00Z,3S31A,12.447619047619046,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,A2FBI,18.23809523809524,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,DJN0F,21.03809523809524,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,E5P9N,18.933333333333334,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,H96P6,20.94761904761905,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,PG3MI,27.714285714285715,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,QJHW4,11.504761904761905,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,WT52R,10.968421052631578,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,ZP1FZ,18.49473684210526,2018-06-14,,,,,,,
2018-06-14T08:00:00Z,ZZ8JF,14.109523809523813,2018-06-14,,,,,,,
2018-06-15T08:00:00Z,3S31A,11.622727272727271,2018-06-15,2.4246315789473685,0.0817777777777777,0.02,0.125,0.0007572418300653,0.0275180273650812,0.1198999999999999
2018-06-15T08:00:00Z,A2FBI,18.5,2018-06-15,2.3002608695652174,0.1624999999999999,0.071,0.274,0.0042774285714285,0.0654020532661519,0.2621
2018-06-15T08:00:00Z,DJN0F,18.914285714285715,2018-06-15,2.30875,0.05225,0.017,0.085,0.0004278,0.0206833266183174,0.085
2018-06-15T08:00:00Z,E5P9N,19.895238095238096,2018-06-15,2.026,0.209,0.209,0.209,,,0.209
2018-06-15T08:00:00Z,H96P6,22.589473684210525,2018-06-15,0.2261176470588235,,,,,,
2018-06-15T08:00:00Z,PG3MI,20.454545454545453,2018-06-15,2.5480454545454547,0.11935,0.064,0.156,0.0007069763157894,0.0265890262286807,0.1541
2018-06-15T08:00:00Z,QJHW4,14.609523809523813,2018-06-15,0.1,,,,,,
2018-06-15T08:00:00Z,WT52R,8.018181818181818,2018-06-15,0.3971304347826086,,,,,,
2018-06-15T08:00:00Z,ZP1FZ,17.104761904761904,2018-06-15,2.405826086956522,0.0690869565217391,0.02,0.109,0.0008270830039525,0.0287590508180045,0.1056999999999999
2018-06-15T08:00:00Z,ZZ8JF,7.99,2018-06-15,2.153095238095238,0.116076923076923,0.014,0.19,0.0032957435897435,0.057408567215561,0.1828
2018-06-16T08:00:00Z,3S31A,5.942857142857143,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,A2FBI,11.4,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,DJN0F,16.14,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,E5P9N,11.433333333333334,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,H96P6,20.935,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,PG3MI,12.666666666666666,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,QJHW4,15.95,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,WT52R,11.623809523809523,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,ZP1FZ,13.49047619047619,2018-06-16,,,,,,,
2018-06-16T08:00:00Z,ZZ8JF,3.4166666666666665,2018-06-16,,,,,,,
2018-06-17T08:00:00Z,3S31A,2.859090909090909,2018-06-17,0.9366315789473686,,,,,,
2018-06-17T08:00:00Z,A2FBI,6.0,2018-06-17,1.285782608695652,0.2704999999999999,0.259,0.282,0.0002644999999999,0.0162634559672905,0.28085
2018-06-17T08:00:00Z,DJN0F,7.257142857142857,2018-06-17,0.736,,,,,,
2018-06-17T08:00:00Z,E5P9N,9.014285714285714,2018-06-17,0.7078695652173914,,,,,,
2018-06-17T08:00:00Z,H96P6,16.28095238095238,2018-06-17,0.5349411764705883,,,,,,
2018-06-17T08:00:00Z,PG3MI,8.0,2018-06-17,0.648409090909091,,,,,,
2018-06-17T08:00:00Z,QJHW4,11.071428571428571,2018-06-17,0.5874705882352941,,,,,,
2018-06-17T08:00:00Z,WT52R,5.131818181818182,2018-06-17,1.2542608695652175,0.1628260869565217,0.108,0.223,0.000683604743083,0.0261458360563016,0.2013
2018-06-17T08:00:00Z,ZP1FZ,8.166666666666666,2018-06-17,0.7159130434782609,,,,,,
2018-06-17T08:00:00Z,ZZ8JF,1.3142857142857145,2018-06-17,1.7791739130434785,0.2267499999999999,0.173,0.272,0.0007563333333333,0.0275015151097777,0.269
2018-06-18T08:00:00Z,3S31A,6.831818181818182,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,A2FBI,11.130434782608695,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,DJN0F,12.304347826086955,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,E5P9N,12.230434782608697,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,H96P6,18.991304347826087,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,PG3MI,10.304347826086955,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,QJHW4,10.52608695652174,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,WT52R,11.795652173913044,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,ZP1FZ,11.195652173913045,2018-06-18,,,,,,,
2018-06-18T08:00:00Z,ZZ8JF,3.192857142857143,2018-06-18,,,,,,,
2018-06-19T08:00:00Z,3S31A,11.905555555555557,2018-06-19,1.9107368421052628,0.133578947368421,0.12,0.157,8.403508771929826e-05,0.0091670653820782,0.1470999999999999
2018-06-19T08:00:00Z,A2FBI,18.19047619047619,2018-06-19,1.7160000000000004,0.1278695652173913,0.082,0.169,0.0003613913043478,0.0190102946938711,0.1648
2018-06-19T08:00:00Z,DJN0F,19.17619047619048,2018-06-19,1.628875,0.0826875,0.057,0.107,0.0002410291666666,0.0155251140629196,0.1025
2018-06-19T08:00:00Z,E5P9N,18.43333333333333,2018-06-19,1.749913043478261,0.1240869565217391,0.105,0.147,0.0001445375494071,0.0120223770281552,0.1460999999999999
2018-06-19T08:00:00Z,H96P6,22.785714285714285,2018-06-19,1.7209411764705882,0.0885294117647058,0.065,0.114,0.0002228897058823,0.0149294911461292,0.114
2018-06-19T08:00:00Z,PG3MI,16.045454545454547,2018-06-19,1.8416363636363635,0.1293181818181818,0.106,0.159,0.0002607034632034,0.0161463142296767,0.15495
2018-06-19T08:00:00Z,QJHW4,16.847619047619048,2018-06-19,1.423764705882353,0.0565294117647058,0.035,0.068,0.0001178897058823,0.0108577026060927,0.0672
